xAxis,yAxis,zAxis
4624,1826,1585
4624,1826,1585
4625,1826,1585
4625,1826,1585
4626,1826,1585
4626,1826,1585
4626,1827,1586
4627,1827,1586
4627,1827,1586
4628,1827,1586
4628,1827,1586
4628,1827,1586
4629,1828,1586
4629,1828,1587
4630,1828,1587
4630,1828,1587
4630,1828,1587
4631,1828,1587
4631,1829,1587
4632,1829,1587
4632,1829,1588
4632,1829,1588
4633,1829,1588
4633,1829,1588
4634,1829,1588
4634,1830,1588
4634,1830,1588
4635,1830,1588
4635,1830,1589
4636,1830,1589
4636,1830,1589
4636,1831,1589
4637,1831,1589
4637,1831,1589
4638,1831,1589
4638,1831,1590
4638,1831,1590
4639,1832,1590
4639,1832,1590
4640,1832,1590
4640,1832,1590
4640,1832,1590
4641,1832,1591
4641,1832,1591
4642,1833,1591
4642,1833,1591
4642,1833,1591
4643,1833,1591
4643,1833,1591
4644,1833,1591
4644,1834,1592
4644,1834,1592
4645,1834,1592
4645,1834,1592
4646,1834,1592
4646,1834,1592
4646,1835,1592
4647,1835,1593
4647,1835,1593
4648,1835,1593
4648,1835,1593
4648,1835,1593
4649,1835,1593
4649,1836,1593
4650,1836,1594
4650,1836,1594
4650,1836,1594
4651,1836,1594
4651,1836,1594
4652,1837,1594
4652,1837,1594
4652,1837,1594
4653,1837,1595
4653,1837,1595
4654,1837,1595
4654,1838,1595
4654,1838,1595
4655,1838,1595
4655,1838,1595
4656,1838,1596
4656,1838,1596
4656,1838,1596
4657,1839,1596
4657,1839,1596
4658,1839,1596
4658,1839,1596
4658,1839,1597
4659,1839,1597
4659,1840,1597
4660,1840,1597
4660,1840,1597
4660,1840,1597
4661,1840,1597
4661,1840,1598
4662,1841,1598
4662,1841,1598
4662,1841,1598
4663,1841,1598
4663,1841,1598
4664,1841,1598
4664,1841,1598
4664,1842,1599
4665,1842,1599
4665,1842,1599
4666,1842,1599
4666,1842,1599
4666,1842,1599
4667,1843,1599
4667,1843,1600
4668,1843,1600
4668,1843,1600
4668,1843,1600
4669,1843,1600
4669,1844,1600
4670,1844,1600
4670,1844,1601
4670,1844,1601
4671,1844,1601
4671,1844,1601
4672,1844,1601
4672,1845,1601
4672,1845,1601
4673,1845,1601
4673,1845,1602
4674,1845,1602
4674,1845,1602
4674,1846,1602
4675,1846,1602
4675,1846,1602
4676,1846,1602
4676,1846,1603
4676,1846,1603
4677,1847,1603
4677,1847,1603
4678,1847,1603
4678,1847,1603
4678,1847,1603
4679,1847,1604
4679,1847,1604
4680,1848,1604
4680,1848,1604
4680,1848,1604
4681,1848,1604
4681,1848,1604
4682,1848,1605
4682,1849,1605
4682,1849,1605
4683,1849,1605
4683,1849,1605
4684,1849,1605
4684,1849,1605
4684,1850,1605
4685,1850,1606
4685,1850,1606
4686,1850,1606
4686,1850,1606
4686,1850,1606
4687,1850,1606
4687,1851,1606
4688,1851,1607
4688,1851,1607
4688,1851,1607
4689,1851,1607
4689,1851,1607
4690,1852,1607
4690,1852,1607
4690,1852,1608
4691,1852,1608
4691,1852,1608
4692,1852,1608
4692,1853,1608
4692,1853,1608
4693,1853,1608
4693,1853,1608
4694,1853,1609
4694,1853,1609
4694,1853,1609
4695,1854,1609
4695,1854,1609
4696,1854,1609
4696,1854,1609
4696,1854,1610
4697,1854,1610
4697,1855,1610
4698,1855,1610
4698,1855,1610
4698,1855,1610
4699,1855,1610
4699,1855,1611
4700,1856,1611
4700,1856,1611
4700,1856,1611
4701,1856,1611
4701,1856,1611
4702,1856,1611
4702,1856,1611
4702,1857,1612
4703,1857,1612
4703,1857,1612
4704,1857,1612
4704,1857,1612
4704,1857,1612
4705,1858,1612
4705,1858,1613
4706,1858,1613
4706,1858,1613
4706,1858,1613
4707,1858,1613
4707,1859,1613
4708,1859,1613
4708,1859,1614
4708,1859,1614
4709,1859,1614
4709,1859,1614
4710,1859,1614
4710,1860,1614
4710,1860,1614
4711,1860,1615
4711,1860,1615
4712,1860,1615
4712,1860,1615
4712,1861,1615
4713,1861,1615
4713,1861,1615
4714,1861,1615
4714,1861,1616
4714,1861,1616
4715,1862,1616
4715,1862,1616
4716,1862,1616
4716,1862,1616
4716,1862,1616
4717,1862,1617
4717,1862,1617
4718,1863,1617
4718,1863,1617
4718,1863,1617
4719,1863,1617
4719,1863,1617
4720,1863,1618
4720,1864,1618
4720,1864,1618
4721,1864,1618
4721,1864,1618
4722,1864,1618
4722,1864,1618
4722,1865,1618
4723,1865,1619
4723,1865,1619
4724,1865,1619
4724,1865,1619
4724,1865,1619
4725,1865,1619
4725,1866,1619
4726,1866,1620
4726,1866,1620
4726,1866,1620
4727,1866,1620
4727,1866,1620
4728,1867,1620
4728,1867,1620
4728,1867,1621
4729,1867,1621
4729,1867,1621
4730,1867,1621
4730,1868,1621
4730,1868,1621
4731,1868,1621
4731,1868,1622
4732,1868,1622
4732,1868,1622
4732,1868,1622
4733,1869,1622
4733,1869,1622
4734,1869,1622
4734,1869,1622
4734,1869,1623
4735,1869,1623
4735,1870,1623
4736,1870,1623
4736,1870,1623
4736,1870,1623
4737,1870,1623
4737,1870,1624
4738,1871,1624
4738,1871,1624
4738,1871,1624
4739,1871,1624
4739,1871,1624
4740,1871,1624
4740,1871,1625
4740,1872,1625
4741,1872,1625
4741,1872,1625
4742,1872,1625
4742,1872,1625
4742,1872,1625
4743,1873,1625
4743,1873,1626
4744,1873,1626
4744,1873,1626
4744,1873,1626
4745,1873,1626
4745,1874,1626
4746,1874,1626
4746,1874,1627
4746,1874,1627
4747,1874,1627
4747,1874,1627
4748,1874,1627
4748,1875,1627
4748,1875,1627
4749,1875,1628
4749,1875,1628
4750,1875,1628
4750,1875,1628
4750,1876,1628
4751,1876,1628
4751,1876,1628
4752,1876,1628
4752,1876,1629
4752,1876,1629
4753,1877,1629
4753,1877,1629
4754,1877,1629
4754,1877,1629
4754,1877,1629
4755,1877,1630
4755,1877,1630
4756,1878,1630
4756,1878,1630
4756,1878,1630
4757,1878,1630
4757,1878,1630
4758,1878,1631
4758,1879,1631
4758,1879,1631
4759,1879,1631
4759,1879,1631
4760,1879,1631
4760,1879,1631
4760,1880,1632
4761,1880,1632
4761,1880,1632
4762,1880,1632
4762,1880,1632
4762,1880,1632
4763,1880,1632
4763,1881,1632
4764,1881,1633
4764,1881,1633
4764,1881,1633
4765,1881,1633
4765,1881,1633
4766,1882,1633
4766,1882,1633
4766,1882,1634
4767,1882,1634
4767,1882,1634
4768,1882,1634
4768,1883,1634
4768,1883,1634
4769,1883,1634
4769,1883,1635
4770,1883,1635
4770,1883,1635
4770,1883,1635
4771,1884,1635
4771,1884,1635
4772,1884,1635
4772,1884,1635
4772,1884,1636
4773,1884,1636
4773,1885,1636
4774,1885,1636
4774,1885,1636
4774,1885,1636
4775,1885,1636
4775,1885,1637
4776,1886,1637
4776,1886,1637
4776,1886,1637
4777,1886,1637
4777,1886,1637
4778,1886,1637
4778,1886,1638
4778,1887,1638
4779,1887,1638
4779,1887,1638
4780,1887,1638
4780,1887,1638
4780,1887,1638
4781,1888,1639
4781,1888,1639
4782,1888,1639
4782,1888,1639
4782,1888,1639
4783,1888,1639
4783,1889,1639
4784,1889,1639
4784,1889,1640
4784,1889,1640
4785,1889,1640
4785,1889,1640
4786,1889,1640
4786,1890,1640
4786,1890,1640
4787,1890,1641
4787,1890,1641
4788,1890,1641
4788,1890,1641
4788,1891,1641
4789,1891,1641
4789,1891,1641
4790,1891,1642
4790,1891,1642
4790,1891,1642
4791,1892,1642
4791,1892,1642
4792,1892,1642
4792,1892,1642
4792,1892,1642
4793,1892,1643
4793,1892,1643
4794,1893,1643
4794,1893,1643
4794,1893,1643
4795,1893,1643
4795,1893,1643
4796,1893,1644
4796,1894,1644
4796,1894,1644
4797,1894,1644
4797,1894,1644
4798,1894,1644
4798,1894,1644
4798,1895,1645
4799,1895,1645
4799,1895,1645
4800,1895,1645
4800,1895,1645
4800,1895,1645
4801,1895,1645
4801,1896,1645
4802,1896,1646
4802,1896,1646
4802,1896,1646
4803,1896,1646
4803,1896,1646
4804,1897,1646
4804,1897,1646
4804,1897,1647
4805,1897,1647
4805,1897,1647
4806,1897,1647
4806,1898,1647
4806,1898,1647
4807,1898,1647
4807,1898,1648
4808,1898,1648
4808,1898,1648
4808,1898,1648
4809,1899,1648
4809,1899,1648
4810,1899,1648
4810,1899,1649
4810,1899,1649
4811,1899,1649
4811,1900,1649
4812,1900,1649
4812,1900,1649
4812,1900,1649
4813,1900,1649
4813,1900,1650
4814,1901,1650
4814,1901,1650
4814,1901,1650
4815,1901,1650
4815,1901,1650
4816,1901,1650
4816,1901,1651
4816,1902,1651
4817,1902,1651
4817,1902,1651
4818,1902,1651
4818,1902,1651
4818,1902,1651
4819,1903,1652
4819,1903,1652
4820,1903,1652
4820,1903,1652
4820,1903,1652
4821,1903,1652
4821,1904,1652
4822,1904,1652
4822,1904,1653
4822,1904,1653
4823,1904,1653
4823,1904,1653
4824,1904,1653
4824,1905,1653
4824,1905,1653
4825,1905,1654
4825,1905,1654
4826,1905,1654
4826,1905,1654
4826,1906,1654
4827,1906,1654
4827,1906,1654
4828,1906,1655
4828,1906,1655
4828,1906,1655
4829,1907,1655
4829,1907,1655
4830,1907,1655
4830,1907,1655
4830,1907,1656
4831,1907,1656
4831,1907,1656
4832,1908,1656
4832,1908,1656
4832,1908,1656
4833,1908,1656
4833,1908,1656
4834,1908,1657
4834,1909,1657
4834,1909,1657
4835,1909,1657
4835,1909,1657
4836,1909,1657
4836,1909,1657
4836,1910,1658
4837,1910,1658
4837,1910,1658
4838,1910,1658
4838,1910,1658
4838,1910,1658
4839,1910,1658
4839,1911,1659
4840,1911,1659
4840,1911,1659
4840,1911,1659
4841,1911,1659
4841,1911,1659
4842,1912,1659
4842,1912,1659
4842,1912,1660
4843,1912,1660
4843,1912,1660
4844,1912,1660
4844,1913,1660
4844,1913,1660
4845,1913,1660
4845,1913,1661
4846,1913,1661
4846,1913,1661
4846,1913,1661
4847,1914,1661
4847,1914,1661
4848,1914,1661
4848,1914,1662
4848,1914,1662
4849,1914,1662
4849,1915,1662
4850,1915,1662
4850,1915,1662
4850,1915,1662
4851,1915,1662
4851,1915,1663
4852,1916,1663
4852,1916,1663
4852,1916,1663
4853,1916,1663
4853,1916,1663
4854,1916,1663
4854,1916,1664
4854,1917,1664
4855,1917,1664
4855,1917,1664
4856,1917,1664
4856,1917,1664
4856,1917,1664
4857,1918,1665
4857,1918,1665
4858,1918,1665
4858,1918,1665
4858,1918,1665
4859,1918,1665
4859,1919,1665
4860,1919,1666
4860,1919,1666
4860,1919,1666
4861,1919,1666
4861,1919,1666
4862,1919,1666
4862,1920,1666
4862,1920,1666
4863,1920,1667
4863,1920,1667
4864,1920,1667
4864,1920,1667
4864,1921,1667
4865,1921,1667
4865,1921,1667
4866,1921,1668
4866,1921,1668
4866,1921,1668
4867,1922,1668
4867,1922,1668
4868,1922,1668
4868,1922,1668
4868,1922,1669
4869,1922,1669
4869,1922,1669
4870,1923,1669
4870,1923,1669
4870,1923,1669
4871,1923,1669
4871,1923,1669
4872,1923,1670
4872,1924,1670
4872,1924,1670
4873,1924,1670
4873,1924,1670
4874,1924,1670
4874,1924,1670
4874,1925,1671
4875,1925,1671
4875,1925,1671
4876,1925,1671
4876,1925,1671
4876,1925,1671
4877,1925,1671
4877,1926,1672
4878,1926,1672
4878,1926,1672
4878,1926,1672
4879,1926,1672
4879,1926,1672
4880,1927,1672
4880,1927,1673
4880,1927,1673
4881,1927,1673
4881,1927,1673
4882,1927,1673
4882,1928,1673
4882,1928,1673
4883,1928,1673
4883,1928,1674
4884,1928,1674
4884,1928,1674
4884,1928,1674
4885,1929,1674
4885,1929,1674
4886,1929,1674
4886,1929,1675
4886,1929,1675
4887,1929,1675
4887,1930,1675
4888,1930,1675
4888,1930,1675
4888,1930,1675
4889,1930,1676
4889,1930,1676
4890,1931,1676
4890,1931,1676
4890,1931,1676
4891,1931,1676
4891,1931,1676
4892,1931,1676
4892,1931,1677
4892,1932,1677
4893,1932,1677
4893,1932,1677
4894,1932,1677
4894,1932,1677
4894,1932,1677
4895,1933,1678
4895,1933,1678
4896,1933,1678
4896,1933,1678
4896,1933,1678
4897,1933,1678
4897,1934,1678
4898,1934,1679
4898,1934,1679
4898,1934,1679
4899,1934,1679
4899,1934,1679
4900,1934,1679
4900,1935,1679
4900,1935,1679
4901,1935,1680
4901,1935,1680
4902,1935,1680
4902,1935,1680
4902,1936,1680
4903,1936,1680
4903,1936,1680
4904,1936,1681
4904,1936,1681
4904,1936,1681
4905,1937,1681
4905,1937,1681
4906,1937,1681
4906,1937,1681
4906,1937,1682
4907,1937,1682
4907,1937,1682
4908,1938,1682
4908,1938,1682
4908,1938,1682
4909,1938,1682
4909,1938,1683
4910,1938,1683
4910,1939,1683
4910,1939,1683
4911,1939,1683
4911,1939,1683
4912,1939,1683
4912,1939,1683
4912,1940,1684
4913,1940,1684
4913,1940,1684
4914,1940,1684
4914,1940,1684
4914,1940,1684
4915,1940,1684
4915,1941,1685
4916,1941,1685
4916,1941,1685
4916,1941,1685
4917,1941,1685
4917,1941,1685
4918,1942,1685
4918,1942,1686
4918,1942,1686
4919,1942,1686
4919,1942,1686
4920,1942,1686
4920,1943,1686
4920,1943,1686
4921,1943,1686
4921,1943,1687
4922,1943,1687
4922,1943,1687
4922,1943,1687
4923,1944,1687
4923,1944,1687
4924,1944,1687
4924,1944,1688
4924,1944,1688
4925,1944,1688
4925,1945,1688
4926,1945,1688
4926,1945,1688
4926,1945,1688
4927,1945,1689
4927,1945,1689
4928,1946,1689
4928,1946,1689
4928,1946,1689
4929,1946,1689
4929,1946,1689
4930,1946,1690
4930,1946,1690
4930,1947,1690
4931,1947,1690
4931,1947,1690
4932,1947,1690
4932,1947,1690
4932,1947,1690
4933,1948,1691
4933,1948,1691
4934,1948,1691
4934,1948,1691
4934,1948,1691
4935,1948,1691
4935,1949,1691
4936,1949,1692
4936,1949,1692
4936,1949,1692
4937,1949,1692
4937,1949,1692
4938,1949,1692
4938,1950,1692
4938,1950,1693
4939,1950,1693
4939,1950,1693
4940,1950,1693
4940,1950,1693
4940,1951,1693
4941,1951,1693
4941,1951,1693
4942,1951,1694
4942,1951,1694
4942,1951,1694
4943,1952,1694
4943,1952,1694
4944,1952,1694
4944,1952,1694
4944,1952,1695
4945,1952,1695
4945,1952,1695
4946,1953,1695
4946,1953,1695
4946,1953,1695
4947,1953,1695
4947,1953,1696
4948,1953,1696
4948,1954,1696
4948,1954,1696
4949,1954,1696
4949,1954,1696
4950,1954,1696
4950,1954,1696
4950,1955,1697
4951,1955,1697
4951,1955,1697
4952,1955,1697
4952,1955,1697
4952,1955,1697
4953,1955,1697
4953,1956,1698
4954,1956,1698
4954,1956,1698
4954,1956,1698
4955,1956,1698
4955,1956,1698
4956,1957,1698
4956,1957,1699
4956,1957,1699
4957,1957,1699
4957,1957,1699
4958,1957,1699
4958,1958,1699
4958,1958,1699
4959,1958,1700
4959,1958,1700
4960,1958,1700
4960,1958,1700
4960,1958,1700
4961,1959,1700
4961,1959,1700
4962,1959,1700
4962,1959,1701
4962,1959,1701
4963,1959,1701
4963,1960,1701
4964,1960,1701
4964,1960,1701
4964,1960,1701
4965,1960,1702
4965,1960,1702
4966,1961,1702
4966,1961,1702
4966,1961,1702
4967,1961,1702
4967,1961,1702
4968,1961,1703
4968,1961,1703
4968,1962,1703
4969,1962,1703
4969,1962,1703
4970,1962,1703
4970,1962,1703
4970,1962,1703
4971,1963,1704
4971,1963,1704
4972,1963,1704
4972,1963,1704
4972,1963,1704
4973,1963,1704
4973,1964,1704
4974,1964,1705
4974,1964,1705
4974,1964,1705
4975,1964,1705
4975,1964,1705
4976,1964,1705
4976,1965,1705
4976,1965,1706
4977,1965,1706
4977,1965,1706
4978,1965,1706
4978,1965,1706
4978,1966,1706
4979,1966,1706
4979,1966,1707
4980,1966,1707
4980,1966,1707
4980,1966,1707
4981,1967,1707
4981,1967,1707
4982,1967,1707
4982,1967,1707
4982,1967,1708
4983,1967,1708
4983,1967,1708
4984,1968,1708
4984,1968,1708
4984,1968,1708
4985,1968,1708
4985,1968,1709
4986,1968,1709
4986,1969,1709
4986,1969,1709
4987,1969,1709
4987,1969,1709
4988,1969,1709
4988,1969,1710
4988,1970,1710
4989,1970,1710
4989,1970,1710
4990,1970,1710
4990,1970,1710
4990,1970,1710
4991,1970,1710
4991,1971,1711
4992,1971,1711
4992,1971,1711
4992,1971,1711
4993,1971,1711
4993,1971,1711
4994,1972,1711
4994,1972,1712
4994,1972,1712
4995,1972,1712
4995,1972,1712
4996,1972,1712
4996,1973,1712
4996,1973,1712
4997,1973,1713
4997,1973,1713
4998,1973,1713
4998,1973,1713
4998,1973,1713
4999,1974,1713
4999,1974,1713
5000,1974,1713
5000,1974,1714
5000,1974,1714
5001,1974,1714
5001,1975,1714
5002,1975,1714
5002,1975,1714
5002,1975,1714
5003,1975,1715
5003,1975,1715
5004,1976,1715
5004,1976,1715
5004,1976,1715
5005,1976,1715
5005,1976,1715
5006,1976,1716
5006,1976,1716
5006,1977,1716
5007,1977,1716
5007,1977,1716
5008,1977,1716
5008,1977,1716
5008,1977,1717
5009,1978,1717
5009,1978,1717
5010,1978,1717
5010,1978,1717
5010,1978,1717
5011,1978,1717
5011,1979,1717
5012,1979,1718
5012,1979,1718
5012,1979,1718
5013,1979,1718
5013,1979,1718
5014,1979,1718
5014,1980,1718
5014,1980,1719
5015,1980,1719
5015,1980,1719
5016,1980,1719
5016,1980,1719
5016,1981,1719
5017,1981,1719
5017,1981,1720
5018,1981,1720
5018,1981,1720
5018,1981,1720
5019,1982,1720
5019,1982,1720
5020,1982,1720
5020,1982,1720
5020,1982,1721
5021,1982,1721
5021,1982,1721
5022,1983,1721
5022,1983,1721
5022,1983,1721
5023,1983,1721
5023,1983,1722
5024,1983,1722
5024,1984,1722
5024,1984,1722
5025,1984,1722
5025,1984,1722
5026,1984,1722
5026,1984,1723
5026,1985,1723
5027,1985,1723
5027,1985,1723
5028,1985,1723
5028,1985,1723
5028,1985,1723
5029,1985,1724
5029,1986,1724
5030,1986,1724
5030,1986,1724
5030,1986,1724
5031,1986,1724
5031,1986,1724
5032,1987,1724
5032,1987,1725
5032,1987,1725
5033,1987,1725
5033,1987,1725
5034,1987,1725
5034,1988,1725
5034,1988,1725
5035,1988,1726
5035,1988,1726
5036,1988,1726
5036,1988,1726
5036,1988,1726
5037,1989,1726
5037,1989,1726
5038,1989,1727
5038,1989,1727
5038,1989,1727
5039,1989,1727
5039,1990,1727
5040,1990,1727
5040,1990,1727
5040,1990,1727
5041,1990,1728
5041,1990,1728
5042,1991,1728
5042,1991,1728
5042,1991,1728
5043,1991,1728
5043,1991,1728
5044,1991,1729
5044,1991,1729
5044,1992,1729
5045,1992,1729
5045,1992,1729
5046,1992,1729
5046,1992,1729
5046,1992,1730
5047,1993,1730
5047,1993,1730
5048,1993,1730
5048,1993,1730
5048,1993,1730
5049,1993,1730
5049,1994,1730
5050,1994,1731
5050,1994,1731
5050,1994,1731
5051,1994,1731
5051,1994,1731
5052,1994,1731
5052,1995,1731
5052,1995,1732
5053,1995,1732
5053,1995,1732
5054,1995,1732
5054,1995,1732
5054,1996,1732
5055,1996,1732
5055,1996,1733
5056,1996,1733
5056,1996,1733
5056,1996,1733
5057,1997,1733
5057,1997,1733
5058,1997,1733
5058,1997,1734
5058,1997,1734
5059,1997,1734
5059,1997,1734
5060,1998,1734
5060,1998,1734
5060,1998,1734
5061,1998,1734
5061,1998,1735
5062,1998,1735
5062,1999,1735
5062,1999,1735
5063,1999,1735
5063,1999,1735
5064,1999,1735
5064,1999,1736
5064,2000,1736
5065,2000,1736
5065,2000,1736
5066,2000,1736
5066,2000,1736
5066,2000,1736
5067,2000,1737
5067,2001,1737
5068,2001,1737
5068,2001,1737
5068,2001,1737
5069,2001,1737
5069,2001,1737
5070,2002,1737
5070,2002,1738
5070,2002,1738
5071,2002,1738
5071,2002,1738
5072,2002,1738
5072,2003,1738
5072,2003,1738
5073,2003,1739
5073,2003,1739
5074,2003,1739
5074,2003,1739
5074,2003,1739
5075,2004,1739
5075,2004,1739
5076,2004,1740
5076,2004,1740
5076,2004,1740
5077,2004,1740
5077,2005,1740
5078,2005,1740
5078,2005,1740
5078,2005,1741
5079,2005,1741
5079,2005,1741
5080,2006,1741
5080,2006,1741
5080,2006,1741
5081,2006,1741
5081,2006,1741
5082,2006,1742
5082,2006,1742
5082,2007,1742
5083,2007,1742
5083,2007,1742
5084,2007,1742
5084,2007,1742
5084,2007,1743
5085,2008,1743
5085,2008,1743
5086,2008,1743
5086,2008,1743
5086,2008,1743
5087,2008,1743
5087,2009,1744
5088,2009,1744
5088,2009,1744
5088,2009,1744
5089,2009,1744
5089,2009,1744
5090,2009,1744
5090,2010,1744
5090,2010,1745
5091,2010,1745
5091,2010,1745
5092,2010,1745
5092,2010,1745
5092,2011,1745
5093,2011,1745
5093,2011,1746
5094,2011,1746
5094,2011,1746
5094,2011,1746
5095,2012,1746
5095,2012,1746
5096,2012,1746
5096,2012,1747
5096,2012,1747
5097,2012,1747
5097,2012,1747
5098,2013,1747
5098,2013,1747
5098,2013,1747
5099,2013,1747
5099,2013,1748
5100,2013,1748
5100,2014,1748
5100,2014,1748
5101,2014,1748
5101,2014,1748
5102,2014,1748
5102,2014,1749
5102,2015,1749
5103,2015,1749
5103,2015,1749
5104,2015,1749
5104,2015,1749
5104,2015,1749
5105,2015,1750
5105,2016,1750
5106,2016,1750
5106,2016,1750
5106,2016,1750
5107,2016,1750
5107,2016,1750
5108,2017,1751
5108,2017,1751
5108,2017,1751
5109,2017,1751
5109,2017,1751
5110,2017,1751
5110,2018,1751
5110,2018,1751
5111,2018,1752
5111,2018,1752
5112,2018,1752
5112,2018,1752
5112,2018,1752
5113,2019,1752
5113,2019,1752
5114,2019,1753
5114,2019,1753
5114,2019,1753
5115,2019,1753
5115,2020,1753
5116,2020,1753
5116,2020,1753
5116,2020,1754
5117,2020,1754
5117,2020,1754
5118,2021,1754
5118,2021,1754
5118,2021,1754
5119,2021,1754
5119,2021,1754
5120,2021,1755
5120,2021,1755
5120,2022,1755
5121,2022,1755
5121,2022,1755
5122,2022,1755
5122,2022,1755
5122,2022,1756
5123,2023,1756
5123,2023,1756
5124,2023,1756
5124,2023,1756
5124,2023,1756
5125,2023,1756
5125,2024,1757
5126,2024,1757
5126,2024,1757
5126,2024,1757
5127,2024,1757
5127,2024,1757
5128,2024,1757
5128,2025,1758
5128,2025,1758
5129,2025,1758
5129,2025,1758
5130,2025,1758
5130,2025,1758
5130,2026,1758
5131,2026,1758
5131,2026,1759
5132,2026,1759
5132,2026,1759
5132,2026,1759
5133,2027,1759
5133,2027,1759
5134,2027,1759
5134,2027,1760
5134,2027,1760
5135,2027,1760
5135,2027,1760
5136,2028,1760
5136,2028,1760
5136,2028,1760
5137,2028,1761
5137,2028,1761
5138,2028,1761
5138,2029,1761
5138,2029,1761
5139,2029,1761
5139,2029,1761
5140,2029,1761
5140,2029,1762
5140,2030,1762
5141,2030,1762
5141,2030,1762
5142,2030,1762
5142,2030,1762
5142,2030,1762
5143,2030,1763
5143,2031,1763
5144,2031,1763
5144,2031,1763
5144,2031,1763
5145,2031,1763
5145,2031,1763
5146,2032,1764
5146,2032,1764
5146,2032,1764
5147,2032,1764
5147,2032,1764
5148,2032,1764
5148,2033,1764
5148,2033,1764
5149,2033,1765
5149,2033,1765
5150,2033,1765
5150,2033,1765
5150,2033,1765
5151,2034,1765
5151,2034,1765
5152,2034,1766
5152,2034,1766
5152,2034,1766
5153,2034,1766
5153,2035,1766
5154,2035,1766
5154,2035,1766
5154,2035,1767
5155,2035,1767
5155,2035,1767
5156,2036,1767
5156,2036,1767
5156,2036,1767
5157,2036,1767
5157,2036,1768
5158,2036,1768
5158,2036,1768
5158,2037,1768
5159,2037,1768
5159,2037,1768
5160,2037,1768
5160,2037,1768
5160,2037,1769
5161,2038,1769
5161,2038,1769
5162,2038,1769
5162,2038,1769
5162,2038,1769
5163,2038,1769
5163,2039,1770
5164,2039,1770
5164,2039,1770
5164,2039,1770
5165,2039,1770
5165,2039,1770
5166,2039,1770
5166,2040,1771
5166,2040,1771
5167,2040,1771
5167,2040,1771
5168,2040,1771
5168,2040,1771
5168,2041,1771
5169,2041,1771
5169,2041,1772
5170,2041,1772
5170,2041,1772
5170,2041,1772
5171,2042,1772
5171,2042,1772
5172,2042,1772
5172,2042,1773
5172,2042,1773
5173,2042,1773
5173,2042,1773
5174,2043,1773
5174,2043,1773
5174,2043,1773
5175,2043,1774
5175,2043,1774
5176,2043,1774
5176,2044,1774
5176,2044,1774
5177,2044,1774
5177,2044,1774
5178,2044,1775
5178,2044,1775
5178,2045,1775
5179,2045,1775
5179,2045,1775
5180,2045,1775
5180,2045,1775
5180,2045,1775
5181,2045,1776
5181,2046,1776
5182,2046,1776
5182,2046,1776
5182,2046,1776
5183,2046,1776
5183,2046,1776
5184,2047,1777
5184,2047,1777
5184,2047,1777
5185,2047,1777
5185,2047,1777
5186,2047,1777
5186,2048,1777
5186,2048,1778
5187,2048,1778
5187,2048,1778
5188,2048,1778
5188,2048,1778
5188,2048,1778
5189,2049,1778
5189,2049,1778
5190,2049,1779
5190,2049,1779
5190,2049,1779
5191,2049,1779
5191,2050,1779
5192,2050,1779
5192,2050,1779
5192,2050,1780
5193,2050,1780
5193,2050,1780
5194,2051,1780
5194,2051,1780
5194,2051,1780
5195,2051,1780
5195,2051,1781
5196,2051,1781
5196,2051,1781
5196,2052,1781
5197,2052,1781
5197,2052,1781
5198,2052,1781
5198,2052,1781
5198,2052,1782
5199,2053,1782
5199,2053,1782
5200,2053,1782
5200,2053,1782
5200,2053,1782
5201,2053,1782
5201,2054,1783
5202,2054,1783
5202,2054,1783
5202,2054,1783
5203,2054,1783
5203,2054,1783
5204,2054,1783
5204,2055,1784
5204,2055,1784
5205,2055,1784
5205,2055,1784
5206,2055,1784
5206,2055,1784
5206,2056,1784
5207,2056,1785
5207,2056,1785
5208,2056,1785
5208,2056,1785
5208,2056,1785
5209,2057,1785
5209,2057,1785
5210,2057,1785
5210,2057,1786
5210,2057,1786
5211,2057,1786
5211,2057,1786
5212,2058,1786
5212,2058,1786
5212,2058,1786
5213,2058,1787
5213,2058,1787
5214,2058,1787
5214,2059,1787
5214,2059,1787
5215,2059,1787
5215,2059,1787
5216,2059,1788
5216,2059,1788
5216,2060,1788
5217,2060,1788
5217,2060,1788
5218,2060,1788
5218,2060,1788
5218,2060,1788
5219,2060,1789
5219,2061,1789
5220,2061,1789
5220,2061,1789
5220,2061,1789
5221,2061,1789
5221,2061,1789
5222,2062,1790
5222,2062,1790
5222,2062,1790
5223,2062,1790
5223,2062,1790
5224,2062,1790
5224,2063,1790
5224,2063,1791
5225,2063,1791
5225,2063,1791
5226,2063,1791
5226,2063,1791
5226,2063,1791
5227,2064,1791
5227,2064,1792
5228,2064,1792
5228,2064,1792
5228,2064,1792
5229,2064,1792
5229,2065,1792
5230,2065,1792
5230,2065,1792
5230,2065,1793
5231,2065,1793
5231,2065,1793
5232,2066,1793
5232,2066,1793
5232,2066,1793
5233,2066,1793
5233,2066,1794
5234,2066,1794
5234,2066,1794
5234,2067,1794
5235,2067,1794
5235,2067,1794
5236,2067,1794
5236,2067,1795
5236,2067,1795
5237,2068,1795
5237,2068,1795
5238,2068,1795
5238,2068,1795
5238,2068,1795
5239,2068,1795
5239,2069,1796
5240,2069,1796
5240,2069,1796
5240,2069,1796
5241,2069,1796
5241,2069,1796
5242,2069,1796
5242,2070,1797
5242,2070,1797
5243,2070,1797
5243,2070,1797
5244,2070,1797
5244,2070,1797
5244,2071,1797
5245,2071,1798
